kingdom	phylum	class	order	family	genus	scientificname
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Ammomanes	Ammomanes cinctura subsp. arenicolor
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Calendulauda	Calendulauda sabota subsp. ansorgei
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Mirafra	Mirafra javanica subsp. parva
Animalia	Chordata	Aves	Passeriformes	Alaudidae	Pinarocorys	Pinarocorys nigricans subsp. nigricans
Animalia	Chordata	Aves	Passeriformes	Callaeatidae	Philesturnus	Philesturnus carunculatus (Gmelin, 1789)
Animalia	Chordata	Aves	Passeriformes	Campephagidae	Coracina	Coracina abbotti (Riley, 1918)
Animalia	Chordata	Aves	Passeriformes	Campephagidae	Coracina	Coracina atriceps subsp. magnirostris
Animalia	Chordata	Aves	Passeriformes	Campephagidae	Coracina	Coracina lineata subsp. ombriosa
Animalia	Chordata	Aves	Passeriformes	Campephagidae	Volvocivora	Volvocivora Hodgson, 1837
Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Cardinalis	Cardinalis cardinalis seftoni (Huey, 1940)
Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Pheucticus	Pheucticus chrysopeplus subsp. chrysopeplus
Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Saltator	Saltator aurantiirostris parkesi Cardoso da Silva, 1990
Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Saltator	Saltator coerulescens subsp. richardsoni
Animalia	Chordata	Aves	Passeriformes	Cinclidae	Cinclus	Cinclus mexicanus Swainson, 1827
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Apalis	Apalis cinerea subsp. grandis
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Apalis	Apalis thoracica (Shaw, 1811)
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Camaroptera	Camaroptera brachyura subsp. tincta
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Cisticola	Cisticola juncidis subsp. cursitans
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Heliolais	Heliolais erythropterus (Jardine, 1849)
Animalia	Chordata	Aves	Passeriformes	Climacteridae	Climacteris	Climacteris picumnus Temminck, 1824
Animalia	Chordata	Aves	Passeriformes	Coerebidae	Coereba	Coereba flaveola chloropyga (Cabanis, 1850)
Animalia	Chordata	Aves	Passeriformes	Coerebidae	Coereba	Coereba flaveola mexicana (P. L. Sclater, 1857)
Animalia	Chordata	Aves	Passeriformes	Coerebidae	Glossiptila	Glossiptila Sclater, 1857
Animalia	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus minutus
Animalia	Chordata	Aves	Passeriformes	Corvidae	Crypsirina	Crypsirina Vieillot, 1816
Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocorax	Cyanocorax chrysops subsp. tucumanus
Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocorax	Cyanocorax yncas subsp. cyanodorsalis
Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanolyca	Cyanolyca viridicyanus subsp. jolyaea
Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanolyca	Cyanolyca viridicyanus subsp. viridicyanus
Animalia	Chordata	Aves	Passeriformes	Corvidae	Lophocitta	Lophocitta Gray, 1840
Animalia	Chordata	Aves	Passeriformes	Corvidae	Pachycephala	Pachycephala griseiceps Gray, 1858
Animalia	Chordata	Aves	Passeriformes	Corvidae	Pitohui	Pitohui Lesson, 1830
Animalia	Chordata	Aves	Passeriformes	Corvidae	Urocissa	Urocissa ornata (Wagler, 1829)
Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pachyramphus	Pachyramphus polychopterus dorsalis P. L. Sclater, 1862
Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pachyramphus	Pachyramphus rufus (Boddaert, 1783)
Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pipreola	Pipreola aureopectus festiva (Todd, 1912)
Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pipreola	Pipreola aureopectus subsp. aureopectus
Animalia	Chordata	Aves	Passeriformes	Cotingidae	Schiffornis	Schiffornis major Des Murs, 1856
Animalia	Chordata	Aves	Passeriformes	Cotingidae	Tityra	Tityra inquisitor subsp. inquisitor
Animalia	Chordata	Aves	Passeriformes	Dicruridae	Dicrurus	Dicrurus aeneus subsp. aeneus
Animalia	Chordata	Aves	Passeriformes	Dicruridae	Trichometopus	Trichometopus Cabanis, 1851
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Aimophila	Aimophila botterii mexicana (Lawrence, 1867)
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Ammodramus	Ammodramus caudacutus subsp. caudacutus
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Amphispiza	Amphispiza bilineata grisea Nelson, 1898
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Atlapetes	Atlapetes rufinucha rufinucha (Orbigny & Lafresnaye, 1837)
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Diuca	Diuca speculifera magnirostris Carriker, 1935
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Emberiza	Emberiza caesia Cretzschmar, 1827
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Passerculus	Passerculus sandwichensis anulus Huey, 1930
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Peucaea	Peucaea botterii subsp. botterii
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Phrygilus	Phrygilus punensis Ridgway, 1887
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Pipilo	Pipilo maculatus vulcanorum Sibley, 1951
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Rhodospingus	Rhodospingus cruentus (Lesson, 1844)
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Spizella	Spizella arborea (A. Wilson, 1810)
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Sporophila	Sporophila collaris (Boddaert, 1783)
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Zonotrichia	Zonotrichia capensis tocantinsi Chapman, 1940
Animalia	Chordata	Aves	Passeriformes	Emberizidae	Zonotrichia	Zonotrichia leucophrys nuttalli Ridgway, 1899
Animalia	Chordata	Aves	Passeriformes	Estrildidae	Cryptospiza	Cryptospiza jacksoni Sharpe, 1902
Animalia	Chordata	Aves	Passeriformes	Estrildidae	Erythrura	Erythrura trichroa subsp. sigillifera
Animalia	Chordata	Aves	Passeriformes	Estrildidae	Heteromunia	Heteromunia pectoralis (Gould, 1841)
Animalia	Chordata	Aves	Passeriformes	Estrildidae	Lonchura	Lonchura tristissima subsp. tristissima
Animalia	Chordata	Aves	Passeriformes	Estrildidae	Poephila	Poephila cincta subsp. atropygialis
Animalia	Chordata	Aves	Passeriformes	Estrildidae	Spermophaga	Spermophaga haematina subsp. togoensis
Animalia	Chordata	Aves	Passeriformes	Eurylaimidae	Calyptomena	Calyptomena whiteheadi Sharpe, 1887
Animalia	Chordata	Aves	Passeriformes	Formicariidae	Grallaria	Grallaria carrikeri Schulenberg & Williams, 1982
Animalia	Chordata	Aves	Passeriformes	Formicariidae	Grallaria	Grallaria hypoleuca Sclater, 1855
Animalia	Chordata	Aves	Passeriformes	Formicariidae	Grallaria	Grallaria quitensis subsp. atuensis
Animalia	Chordata	Aves	Passeriformes	Formicariidae	Myrmothera	Myrmothera simplex subsp. duidae
Animalia	Chordata	Aves	Passeriformes	Fringillidae	Carduelis	Carduelis carduelis (Linnaeus, 1758)
Animalia	Chordata	Aves	Passeriformes	Fringillidae	Carduelis	Carduelis flammea rostrata (Coues, 1861)
Animalia	Chordata	Aves	Passeriformes	Fringillidae	Coccothraustes	Hesperiphona abeillei (Lesson, 1839)
Animalia	Chordata	Aves	Passeriformes	Fringillidae	Leucosticte	Leucosticte tephrocotis wallowa A. H. Miller, 1939
Animalia	Chordata	Aves	Passeriformes	Fringillidae	Linurgus	Linurgus Reichenbach, 1850
Animalia	Chordata	Aves	Passeriformes	Fringillidae	Loxia	Loxia curvirostra luzoniensis Ogilvie-Grant, 1894
Animalia	Chordata	Aves	Passeriformes	Fringillidae	Mycerobas	Mycerobas Cabanis, 1847
Animalia	Chordata	Aves	Passeriformes	Fringillidae	Paroreomyza	Paroreomyza montana subsp. montana
Animalia	Chordata	Aves	Passeriformes	Fringillidae	Pinicola	Pinicola enucleator subsp. pacata
Animalia	Chordata	Aves	Passeriformes	Fringillidae	Serinus	Serinus canicapillus (Du Bus de Gisignies, 1855)
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Asthenes	Asthenes dorbignyi usheri Morrison, 1947
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Automolus	Automolus paraensis Hartert, 1902
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Cranioleuca	Cranioleuca vulpina foxi Bond & Meyer de Schauensee, 1940
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Deconychura	Deconychura longicauda typica Cherrie, 1891
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Dendrocolaptes	Dendrocolaptes sanctithomae punctipectus Phelps & Gilliard, 1940
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Dendrornis	Dendrornis Eyton in Jardine, 1852
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Lepidocolaptes	Lepidocolaptes Reichenbach, 1853
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Lepidocolaptes	Lepidocolaptes lacrymiger sanctaemartae (Chapman, 1912)
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Leptasthenura	Leptasthenura andicola P. L. Sclater, 1870
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Lochmias	Lochmias nematura (Lichtenstein, 1823)
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Margarornis	Margarornis squamiger squamiger (Orbigny & Lafresnaye, 1838)
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Pseudocolaptes	Pseudocolaptes lawrencii subsp. lawrencii
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Sittasomus	Sittasomus griseicapillus veraguensis Aldrich, 1937
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis erythrothorax subsp. erythrothorax
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Syndactyla	Syndactyla subalaris subsp. subalaris
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Upucerthia	Upucerthia saturatior Scott, 1900
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Xiphorhynchus	Xiphorhynchus lachrymosus subsp. eximius
Animalia	Chordata	Aves	Passeriformes	Furnariidae	Xiphorhynchus	Xiphorhynchus necopinus (Zimmer, 1934)
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Cecropis	Cecropis abyssinica subsp. abyssinica
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Delichon	Delichon dasypus subsp. cashmiriensis
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Hirundo	Hirundo neoxena subsp. neoxena
Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Progne	Progne tapera subsp. fusca
Animalia	Chordata	Aves	Passeriformes	Laniidae	Lanius	Lanius schach Linnaeus, 1758
Animalia	Chordata	Aves	Passeriformes	Malaconotidae	Laniarius	Laniarius erythrogaster (Cretzschmar, 1829)
Animalia	Chordata	Aves	Passeriformes	Malaconotidae	Laniarius	Laniarius luehderi Reichenow, 1874
Animalia	Chordata	Aves	Passeriformes	Malaconotidae	Nilaus	Nilaus afer subsp. nigritemporalis
Animalia	Chordata	Aves	Passeriformes	Maluridae	Malurus	Malurus cyanocephalus subsp. cyanocephalus
Animalia	Chordata	Aves	Passeriformes	Melanocharitidae	Oedistoma	Oedistoma pygmaeum (Salvadori, 1876)
Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Melidectes	Melidectes P. L. Sclater, 1874
Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Myzomela	Myzomela cardinalis tucopiae Mayr, 1937
Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Myzomela	Myzomela dammermani Siebers, 1928
Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Myzomela	Myzomela erythrocephala infuscata W. A. Forbes, 1879
Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Oreornis	Oreornis Oort, 1910
Animalia	Chordata	Aves	Passeriformes	Mimidae	Mimus	Mimus thenca (Molina, 1782)
Animalia	Chordata	Aves	Passeriformes	Mimidae	Ramphocinclus	Ramphocinclus brachyurus subsp. brachyurus
Animalia	Chordata	Aves	Passeriformes	Mimidae	Toxostoma	Toxostoma crissale Henry, 1858
Animalia	Chordata	Aves	Passeriformes	Mimidae	Toxostoma	Toxostoma lecontei subsp. arenicola
Animalia	Chordata	Aves	Passeriformes	Monarchidae	Chasiempis	Chasiempis sandwichensis (J. F. Gmelin, 1789)
Animalia	Chordata	Aves	Passeriformes	Monarchidae	Elminia	Elminia longicauda (Swainson, 1838)
Animalia	Chordata	Aves	Passeriformes	Monarchidae	Monarcha	Monarcha browni Ramsay, 1883
Animalia	Chordata	Aves	Passeriformes	Monarchidae	Monarcha	Monarcha pileatus Salvadori, 1878
Animalia	Chordata	Aves	Passeriformes	Monarchidae	Myiagra	Myiagra vanikorensis subsp. dorsalis
Animalia	Chordata	Aves	Passeriformes	Monarchidae	Symposiachrus	Symposiachrus verticalis
Animalia	Chordata	Aves	Passeriformes	Monarchidae	Terpsiphone	Terpsiphone rufocinerea Cabanis, 1875
Animalia	Chordata	Aves	Passeriformes	Monarchidae	Trochocercus	Trochocercus cyanomelas subsp. megalolophus
Animalia	Chordata	Aves	Passeriformes	Motacillidae	Anthus	Anthus chloris Lichtenstein, 1842
Animalia	Chordata	Aves	Passeriformes	Motacillidae	Anthus	Anthus correndera subsp. catamarcae
Animalia	Chordata	Aves	Passeriformes	Motacillidae	Motacilla	Motacilla flava subsp. lutea
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Cercomela	Cercomela familiaris subsp. actuosa
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Cercotrichas	Cercotrichas barbata (Hartlaub & Finsch, 1870)
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Copsychus	Copsychus saularis subsp. ceylonensis
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Cossypha	Cossypha caffra (Linnaeus, 1771)
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Cossypha	Cossypha semirufa (Ruppell, 1837)
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Cossypha	Cossypha semirufa subsp. semirufa
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Cyornis	Cyornis concretus (Muller, 1835)
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Cyornis	Cyornis rubeculoides subsp. dialilaemus
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Horizorhinus	Horizorhinus dohrni (Hartlaub, 1866)
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Luscinia	Luscinia megarhynchos subsp. megarhynchos
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Luscinia	Luscinia svecica subsp. abbotti
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Myrmecocichla	Myrmecocichla semirufa (Rüppell, 1837)
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Oenanthe	Oenanthe oenanthe (Linnaeus, 1758)
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Pogonocichla	Pogonocichla stellata subsp. transvaalensis
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Saxicola	Saxicola caprata subsp. belensis
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Saxicola	Saxicola torquatus subsp. axillaris
Animalia	Chordata	Aves	Passeriformes	Nectariniidae	Aethopyga	Aethopyga pulcherrima Sharpe, 1876
Animalia	Chordata	Aves	Passeriformes	Nectariniidae	Arachnothera	Arachnothera affinis (Horsfield, 1821)
Animalia	Chordata	Aves	Passeriformes	Nectariniidae	Arachnothera	Arachnothera longirostra subsp. niasensis
Animalia	Chordata	Aves	Passeriformes	Nectariniidae	Cinnyris	Cinnyris abbotti
Animalia	Chordata	Aves	Passeriformes	Nectariniidae	Cinnyris	Cinnyris fuelleborni
Animalia	Chordata	Aves	Passeriformes	Nectariniidae	Cinnyris	Cinnyris regius
Animalia	Chordata	Aves	Passeriformes	Nectariniidae	Cinnyris	Cinnyris rufipennis
Animalia	Chordata	Aves	Passeriformes	Nectariniidae	Dicaeum	Dicaeum erythrorhynchos subsp. ceylonense
Animalia	Chordata	Aves	Passeriformes	Nectariniidae	Nectarinia	Nectarinia amethystina (Shaw, 1812)
Animalia	Chordata	Aves	Passeriformes	Nectariniidae	Piprisoma	Piprisoma Blyth, 1844
Animalia	Chordata	Aves	Passeriformes	Oriolidae	Oriolus	Oriolus chinensis subsp. suluensis
Animalia	Chordata	Aves	Passeriformes	Pachycephalidae	Hyloterpe	Hyloterpe Cabanis, 1847
Animalia	Chordata	Aves	Passeriformes	Paradisaeidae	Paradisaea	Paradisaea raggiana subsp. augustaevictoriae
Animalia	Chordata	Aves	Passeriformes	Pardalotidae	Crateroscelis	Crateroscelis nigrorufa subsp. blissi
Animalia	Chordata	Aves	Passeriformes	Pardalotidae	Gerygone	Gerygone igata (Quoy & Gaimard, 1830)
Animalia	Chordata	Aves	Passeriformes	Pardalotidae	Hylacola	Hylacola cautus Gould, 1843
Animalia	Chordata	Aves	Passeriformes	Pardalotidae	Sericornis	Sericornis virgatus (Reichenow, 1915)
Animalia	Chordata	Aves	Passeriformes	Paridae	Baeolophus	Parus inornatus cineraceus (Ridgway, 1883)
Animalia	Chordata	Aves	Passeriformes	Paridae	Baeolophus	Parus wollweberi phillipsi Van Rossem, 1947
Animalia	Chordata	Aves	Passeriformes	Paridae	Pardaliparus	Pardaliparus elegans
Animalia	Chordata	Aves	Passeriformes	Paridae	Parus	Parus major subsp. blanfordi
Animalia	Chordata	Aves	Passeriformes	Paridae	Parus	Parus major subsp. mallorcae
Animalia	Chordata	Aves	Passeriformes	Paridae	Poecile	Poecile cinctus subsp. lathami
Animalia	Chordata	Aves	Passeriformes	Paridae	Poecile	Poecile montanus (Conrad von Baldenstein, 1827)
Animalia	Chordata	Aves	Passeriformes	Paridae	Poecile	Poecile montanus subsp. baicalensis
Animalia	Chordata	Aves	Passeriformes	Parulidae	Granatellus	Granatellus pelzelni paraensis Rothschild, 1906
Animalia	Chordata	Aves	Passeriformes	Parulidae	Setophaga	Setophaga graciae
Animalia	Chordata	Aves	Passeriformes	Parulidae	Setophaga	Setophaga ruticilla (Linnaeus, 1758)
Animalia	Chordata	Aves	Passeriformes	Passeridae	Montifringilla	Montifringilla nivalis (Linnaeus, 1766)
Animalia	Chordata	Aves	Passeriformes	Petroicidae	Microeca	Microeca flavigaster Gould, 1843
Animalia	Chordata	Aves	Passeriformes	Petroicidae	Petroica	Petroica multicolor subsp. ambrynensis
Animalia	Chordata	Aves	Passeriformes	Philepittidae	Neodrepanis	Neodrepanis hypoxantha Salomonsen, 1933
Animalia	Chordata	Aves	Passeriformes	Platysteiridae	Platysteira	Dyaphorophyia Bonaparte, 1854
Animalia	Chordata	Aves	Passeriformes	Ptilonorhynchidae	Ailuroedus	Ailuroedus crassirostris (Paykull, 1815)
Animalia	Chordata	Aves	Passeriformes	Ptilonorhynchidae	Turnagra	Turnagra capensis subsp. capensis
Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Alophoixus	Alophoixus ochraceus subsp. fowleri
Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Arizelocichla	Arizelocichla chlorigula
Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Brachypus	Brachypus Swainson, 1824
Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Criniger	Criniger calurus (Cassin, 1857)
Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Hemixos	Hemixos flavala subsp. flavala
Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Hypsipetes	Hypsipetes amaurotis subsp. ogawae
Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Hypsipetes	Hypsipetes crassirostris Newton, 1867
Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Hypsipetes	Hypsipetes siquijorensis subsp. siquijorensis
Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Neolestes	Neolestes torquatus Cabanis, 1875
Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus goiavier subsp. goiavier
Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus	Pycnonotus priocephalus (Jerdon, 1839)
Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Spizixos	Spizixos Blyth, 1845
Animalia	Chordata	Aves	Passeriformes	Remizidae	Anthoscopus	Anthoscopus caroli subsp. pallescens
Animalia	Chordata	Aves	Passeriformes	Remizidae	Auriparus	Auriparus flaviceps (Sundevall, 1850)
Animalia	Chordata	Aves	Passeriformes	Rhipiduridae	Leucocerca	Leucocerca Strickland, 1841
Animalia	Chordata	Aves	Passeriformes	Sittidae	Sitta	Sitta nagaensis subsp. grisiventris
Animalia	Chordata	Aves	Passeriformes	Sittidae	Tichodroma	Tichodroma muraria (Linnaeus, 1766)
Animalia	Chordata	Aves	Passeriformes	Sturnidae	Acridotheres	Acridotheres cristatellus subsp. brevipennis
Animalia	Chordata	Aves	Passeriformes	Sturnidae	Aplonis	Aplonis panayensis subsp. panayensis
Animalia	Chordata	Aves	Passeriformes	Sturnidae	Lamprotornis	Lamprotornis chloropterus subsp. chloropterus
Animalia	Chordata	Aves	Passeriformes	Sturnidae	Sturnus	Sturnus vulgaris Linnaeus, 1758
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Acrocephalus	Acrocephalus aedon subsp. stegmanni
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Babax	Babax David, 1875
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Cettia	Cettia brunnifrons subsp. brunnifrons
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Cettia	Cettia pallidipes subsp. osmastoni
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Garrulax	Garrulax erythrocephalus subsp. kali
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Garrulax	Garrulax rufogularis subsp. intensior
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Locustella	Locustella naevia subsp. naevia
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Macronous	Macronous gularis subsp. saraburiensis
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Malacocincla	Malacocincla malaccensis subsp. malaccensis
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Napothera	Napothera brevicaudata subsp. brevicaudata
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Panurus	Panurus Koch, 1816
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Pellorneum	Pellorneum tickelli subsp. tickelli
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Phylloscopus	Phylloscopus presbytes subsp. floris
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Rhabdornis	Rhabdornis grandis Salomonsen, 1953
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Stachyris	Stachyris rodolphei Deignan, 1939
Animalia	Chordata	Aves	Passeriformes	Sylviidae	Stenostira	Stenostira scita (Vieillot, 1818)
